date,stock,todayPosition
2023-04-27,NUE,98864.0
2023-04-27,EQT,455540.0
2023-04-28,ALLE,-128191.0
2023-04-28,GPC,-85231.0
2023-04-28,HSY,52266.0
2023-04-28,CMG,7016.0
2023-04-28,NKE,113650.0
2023-04-28,NUE,96337.0
2023-04-28,EQT,425931.0
2023-05-01,ALLE,-129305.0
2023-05-01,GPC,-84877.0
2023-05-01,HSY,52318.0
2023-05-01,CMG,6910.0
2023-05-01,NKE,0.0
2023-05-01,NUE,96408.0
2023-05-01,EQT,410038.0
2023-05-02,ALLE,0.0
2023-05-02,GPC,-83581.0
2023-05-02,HSY,51695.0
2023-05-02,CMG,7006.0
2023-05-02,NUE,96519.0
2023-05-02,EQT,416858.0
2023-05-03,ALLE,-130332.0
2023-05-03,GPC,-83561.0
2023-05-03,HSY,52081.0
2023-05-03,CMG,6956.0
2023-05-03,NUE,97474.0
2023-05-03,EQT,435143.0
2023-05-04,ALLE,0.0
2023-05-04,GPC,-83066.0
2023-05-04,HSY,0.0
2023-05-04,CMG,6942.0
2023-05-04,NUE,97721.0
2023-05-04,EQT,453515.0
2023-05-05,GPC,-83391.0
2023-05-05,CMG,7026.0
2023-05-05,NKE,115515.0
2023-05-05,NUE,102129.0
2023-05-05,EQT,460236.0
2023-05-08,ALLE,132165.0
2023-05-08,GPC,-82229.0
2023-05-08,CMG,7044.0
2023-05-08,NKE,112851.0
2023-05-08,NUE,100378.0
2023-05-08,EQT,441599.0
2023-05-09,ALLE,0.0
2023-05-09,GPC,-82762.0
2023-05-09,CMG,7028.0
2023-05-09,NKE,112593.0
2023-05-09,NUE,100874.0
2023-05-09,EQT,442420.0
2023-05-10,GPC,-82471.0
2023-05-10,CMG,7029.0
2023-05-10,NKE,114195.0
2023-05-10,NUE,0.0
2023-05-10,EQT,442009.0
2023-05-11,GPC,-82248.0
2023-05-11,CMG,0.0
2023-05-11,NKE,115665.0
2023-05-11,EQT,443656.0
2023-05-12,GPC,-83230.0
2023-05-12,NKE,116886.0
2023-05-12,NUE,-103888.0
2023-05-12,EQT,447829.0
2023-05-15,GPC,-83713.0
2023-05-15,NKE,118840.0
2023-05-15,NUE,-102715.0
2023-05-15,EQT,427077.0
2023-05-16,GPC,-84821.0
2023-05-16,HSY,-52820.0
2023-05-16,NKE,119217.0
2023-05-16,NUE,-101692.0
2023-05-16,EQT,406538.0
2023-05-17,GPC,-86287.0
2023-05-17,HSY,0.0
2023-05-17,NKE,122646.0
2023-05-17,NUE,-104443.0
2023-05-17,EQT,410392.0
2023-05-18,GPC,-85872.0
2023-05-18,HSY,53405.0
2023-05-18,NKE,122121.0
2023-05-18,NUE,-102303.0
2023-05-18,EQT,410392.0
2023-05-19,GPC,-86695.0
2023-05-19,HSY,53537.0
2023-05-19,CMG,-6816.0
2023-05-19,NKE,120180.0
2023-05-19,NUE,-101837.0
2023-05-19,EQT,387778.0
2023-05-22,GPC,-86700.0
2023-05-22,HSY,0.0
2023-05-22,CMG,-6782.0
2023-05-22,NKE,124484.0
2023-05-22,NUE,-103019.0
2023-05-22,EQT,394307.0
2023-05-23,GPC,-87551.0
2023-05-23,HSY,-54343.0
2023-05-23,CMG,-6796.0
2023-05-23,NKE,129658.0
2023-05-23,NUE,-102069.0
2023-05-23,EQT,393438.0
2023-05-24,GPC,-89024.0
2023-05-24,HSY,-54438.0
2023-05-24,CMG,-6978.0
2023-05-24,NKE,-131326.0
2023-05-24,NUE,-104336.0
2023-05-24,EQT,398486.0
2023-05-25,GPC,-90233.0
2023-05-25,HSY,-54427.0
2023-05-25,CMG,0.0
2023-05-25,NKE,-131920.0
2023-05-25,NUE,-107113.0
2023-05-25,EQT,390961.0
2023-05-26,ALLE,-135731.0
2023-05-26,GPC,-90102.0
2023-05-26,HSY,-54864.0
2023-05-26,CMG,-6941.0
2023-05-26,NKE,-132915.0
2023-05-26,NUE,-106063.0
2023-05-26,EQT,391497.0
2023-05-30,ALLE,-133386.0
2023-05-30,GPC,-90870.0
2023-05-30,HSY,-55431.0
2023-05-30,CMG,-6897.0
2023-05-30,NKE,-132878.0
2023-05-30,NUE,-104933.0
2023-05-30,EQT,395836.0
2023-05-31,ALLE,-133411.0
2023-05-31,GPC,-90587.0
2023-05-31,HSY,0.0
2023-05-31,CMG,-6897.0
2023-05-31,NKE,-134112.0
2023-05-31,NUE,-107403.0
2023-05-31,EQT,407349.0
2023-06-01,ALLE,0.0
2023-06-01,GPC,-95922.0
2023-06-01,CMG,-6879.0
2023-06-01,NKE,0.0
2023-06-01,NUE,-108175.0
2023-06-01,EQT,410864.0
2023-06-02,ALLE,136367.0
2023-06-02,GPC,-95735.0
2023-06-02,CMG,-6860.0
2023-06-02,NUE,-107387.0
2023-06-02,EQT,407001.0
2023-06-05,ALLE,0.0
2023-06-05,GPC,-93157.0
2023-06-05,CMG,-6927.0
2023-06-05,NUE,-101109.0
2023-06-05,EQT,390855.0
2023-06-06,GPC,-93984.0
2023-06-06,HSY,-55055.0
2023-06-06,CMG,-6886.0
2023-06-06,NUE,-101360.0
2023-06-06,EQT,396385.0
2023-06-07,GPC,-93799.0
2023-06-07,HSY,-55958.0
2023-06-07,CMG,-6941.0
2023-06-07,NKE,134530.0
2023-06-07,NUE,0.0
2023-06-07,EQT,382380.0
2023-06-08,ALLE,-126332.0
2023-06-08,GPC,-93151.0
2023-06-08,HSY,56421.0
2023-06-08,CMG,-7061.0
2023-06-08,NKE,133400.0
2023-06-08,EQT,368094.0
2023-06-09,ALLE,0.0
2023-06-09,GPC,-92674.0
2023-06-09,HSY,55997.0
2023-06-09,CMG,-7060.0
2023-06-09,NKE,134518.0
2023-06-09,EQT,366583.0
2023-06-12,GPC,0.0
2023-06-12,HSY,55843.0
2023-06-12,CMG,-7000.0
2023-06-12,NKE,134950.0
2023-06-12,NUE,98150.0
2023-06-12,EQT,370577.0
2023-06-13,ALLE,-124668.0
2023-06-13,HSY,55981.0
2023-06-13,CMG,-6922.0
2023-06-13,NKE,133724.0
2023-06-13,NUE,-96213.0
2023-06-13,EQT,372898.0
2023-06-14,ALLE,-121301.0
2023-06-14,HSY,55429.0
2023-06-14,CMG,-6915.0
2023-06-14,NKE,133787.0
2023-06-14,NUE,0.0
2023-06-14,EQT,366865.0
2023-06-15,ALLE,0.0
2023-06-15,GPC,-90005.0
2023-06-15,HSY,54821.0
2023-06-15,CMG,-6930.0
2023-06-15,NKE,0.0
2023-06-15,NUE,94834.0
2023-06-15,EQT,371541.0
2023-06-16,GPC,-88374.0
2023-06-16,HSY,-54763.0
2023-06-16,CMG,-6963.0
2023-06-16,NKE,127086.0
2023-06-16,NUE,94495.0
2023-06-16,EQT,366771.0
2023-06-20,GPC,-88472.0
2023-06-20,HSY,-54793.0
2023-06-20,CMG,-7027.0
2023-06-20,NKE,125766.0
2023-06-20,NUE,94352.0
2023-06-20,EQT,360387.0
2023-06-21,GPC,-89515.0
2023-06-21,HSY,-55272.0
2023-06-21,CMG,-6969.0
2023-06-21,NKE,130416.0
2023-06-21,NUE,95544.0
2023-06-21,EQT,363505.0
2023-06-22,ALLE,-119625.0
2023-06-22,GPC,-88472.0
2023-06-22,HSY,55181.0
2023-06-22,CMG,-6886.0
2023-06-22,NKE,129894.0
2023-06-22,NUE,94047.0
2023-06-22,EQT,359119.0
2023-06-23,ALLE,-122740.0
2023-06-23,GPC,-88461.0
2023-06-23,HSY,-54879.0
2023-06-23,CMG,-6966.0
2023-06-23,NKE,129330.0
2023-06-23,NUE,93170.0
2023-06-23,EQT,362031.0
2023-06-26,ALLE,-123685.0
2023-06-26,GPC,-89470.0
2023-06-26,HSY,-55138.0
2023-06-26,CMG,-6990.0
2023-06-26,NKE,130440.0
2023-06-26,NUE,92892.0
2023-06-26,EQT,364618.0
2023-06-27,ALLE,-121922.0
2023-06-27,GPC,-87831.0
2023-06-27,HSY,-55044.0
2023-06-27,CMG,-7029.0
2023-06-27,NKE,127848.0
2023-06-27,NUE,91947.0
2023-06-27,EQT,355278.0
2023-06-28,ALLE,-120058.0
2023-06-28,GPC,-86606.0
2023-06-28,HSY,-54964.0
2023-06-28,CMG,-6912.0
2023-06-28,NKE,125744.0
2023-06-28,NUE,88859.0
2023-06-28,EQT,354133.0
2023-06-29,ALLE,-120901.0
2023-06-29,GPC,-86506.0
2023-06-29,HSY,-57236.0
2023-06-29,CMG,-6797.0
2023-06-29,NKE,0.0
2023-06-29,NUE,88666.0
2023-06-29,EQT,359390.0
2023-06-30,ALLE,-119465.0
2023-06-30,GPC,-86027.0
2023-06-30,HSY,57447.0
2023-06-30,CMG,-6768.0
2023-06-30,NKE,-126009.0
2023-06-30,NUE,87466.0
2023-06-30,EQT,348093.0
2023-07-03,ALLE,-119027.0
2023-07-03,GPC,-84415.0
2023-07-03,HSY,57212.0
2023-07-03,CMG,-6678.0
2023-07-03,NKE,0.0
2023-07-03,NUE,87119.0
2023-07-03,EQT,347331.0
2023-07-05,ALLE,-120300.0
2023-07-05,GPC,-85039.0
2023-07-05,HSY,56751.0
2023-07-05,CMG,-6727.0
2023-07-05,NUE,86262.0
2023-07-05,EQT,351173.0
2023-07-06,ALLE,-122550.0
2023-07-06,GPC,-85558.0
2023-07-06,HSY,0.0
2023-07-06,CMG,-6736.0
2023-07-06,NUE,89036.0
2023-07-06,EQT,353607.0
2023-07-07,ALLE,-123771.0
2023-07-07,GPC,-86543.0
2023-07-07,CMG,-6824.0
2023-07-07,NUE,89219.0
2023-07-07,EQT,0.0
2023-07-10,ALLE,-122319.0
2023-07-10,GPC,-86360.0
2023-07-10,HSY,58794.0
2023-07-10,CMG,-6876.0
2023-07-10,NUE,88211.0
2023-07-11,ALLE,-120493.0
2023-07-11,GPC,-85604.0
2023-07-11,HSY,59054.0
2023-07-11,CMG,-6825.0
2023-07-11,NUE,87024.0
2023-07-12,ALLE,-117674.0
2023-07-12,GPC,-84661.0
2023-07-12,HSY,59223.0
2023-07-12,CMG,-6957.0
2023-07-12,NUE,84863.0
2023-07-13,ALLE,-116761.0
2023-07-13,GPC,-84157.0
2023-07-13,HSY,59823.0
2023-07-13,CMG,-6881.0
2023-07-13,NUE,84198.0
2023-07-13,EQT,359119.0
2023-07-14,ALLE,-116352.0
2023-07-14,GPC,-86700.0
2023-07-14,HSY,59904.0
2023-07-14,CMG,-6972.0
2023-07-14,NKE,-132471.0
2023-07-14,NUE,84402.0
2023-07-14,EQT,0.0
2023-07-17,ALLE,-116390.0
2023-07-17,GPC,-86089.0
2023-07-17,HSY,59806.0
2023-07-17,CMG,-6948.0
2023-07-17,NKE,-132336.0
2023-07-17,NUE,85662.0
2023-07-18,ALLE,-115031.0
2023-07-18,GPC,-85712.0
2023-07-18,HSY,59661.0
2023-07-18,CMG,-6714.0
2023-07-18,NKE,-131411.0
2023-07-18,NUE,85324.0
2023-07-18,EQT,371444.0
2023-07-19,ALLE,-113739.0
2023-07-19,GPC,-85405.0
2023-07-19,HSY,59564.0
2023-07-19,CMG,-6634.0
2023-07-19,NKE,-130201.0
2023-07-19,NUE,83406.0
2023-07-19,EQT,360387.0
2023-07-20,ALLE,-113558.0
2023-07-20,GPC,-84998.0
2023-07-20,HSY,58872.0
2023-07-20,CMG,-6678.0
2023-07-20,NKE,-130011.0
2023-07-20,NUE,85482.0
2023-07-20,EQT,358308.0
2023-07-21,ALLE,-114634.0
2023-07-21,GPC,-92064.0
2023-07-21,HSY,58162.0
2023-07-21,CMG,-6819.0
2023-07-21,NKE,-132853.0
2023-07-21,NUE,86049.0
2023-07-21,EQT,349969.0
2023-07-24,ALLE,-114112.0
2023-07-24,GPC,-91393.0
2023-07-24,HSY,0.0
2023-07-24,CMG,-6806.0
2023-07-24,NKE,-130989.0
2023-07-24,NUE,0.0
2023-07-24,EQT,358038.0
2023-07-25,ALLE,-113064.0
2023-07-25,GPC,-90674.0
2023-07-25,HSY,-58114.0
2023-07-25,CMG,-6858.0
2023-07-25,NKE,-131338.0
2023-07-25,EQT,359842.0
2023-07-26,ALLE,-112423.0
2023-07-26,GPC,-90513.0
2023-07-26,HSY,0.0
2023-07-26,CMG,-6827.0
2023-07-26,NKE,-131908.0
2023-07-26,NUE,82634.0
2023-07-26,EQT,360387.0
2023-07-27,ALLE,-121787.0
2023-07-27,GPC,-90433.0
2023-07-27,CMG,-6842.0
2023-07-27,NKE,-130701.0
2023-07-27,NUE,0.0
2023-07-27,EQT,344069.0
2023-07-28,ALLE,-123675.0
2023-07-28,GPC,0.0
2023-07-28,HSY,61166.0
2023-07-28,CMG,-7586.0
2023-07-28,NKE,-132680.0
2023-07-28,EQT,344899.0
2023-07-31,ALLE,-124234.0
2023-07-31,HSY,60626.0
2023-07-31,CMG,0.0
2023-07-31,NKE,-131520.0
2023-07-31,EQT,337884.0
2023-08-01,ALLE,-122246.0
2023-08-01,HSY,61761.0
2023-08-01,NKE,0.0
2023-08-01,EQT,338685.0
2023-08-02,ALLE,-123014.0
2023-08-02,HSY,61953.0
2023-08-02,CMG,7308.0
2023-08-02,EQT,342830.0
2023-08-03,ALLE,-124787.0
2023-08-03,HSY,61263.0
2023-08-03,CMG,0.0
2023-08-03,EQT,349626.0
2023-08-04,ALLE,-128019.0
2023-08-04,HSY,61835.0
2023-08-04,EQT,342337.0
2023-08-07,ALLE,-127653.0
2023-08-07,HSY,62594.0
2023-08-07,EQT,341764.0
2023-08-08,ALLE,-126176.0
2023-08-08,HSY,62416.0
2023-08-08,EQT,338926.0
2023-08-09,ALLE,-127767.0
2023-08-09,GPC,-91946.0
2023-08-09,HSY,63691.0
2023-08-09,CMG,-7674.0
2023-08-09,EQT,332923.0
2023-08-10,ALLE,-128804.0
2023-08-10,GPC,0.0
2023-08-10,HSY,63310.0
2023-08-10,CMG,-7719.0
2023-08-10,EQT,324307.0
2023-08-11,ALLE,-128376.0
2023-08-11,GPC,-91475.0
2023-08-11,HSY,63836.0
2023-08-11,CMG,-7739.0
2023-08-11,EQT,333857.0
2023-08-14,ALLE,-128226.0
2023-08-14,GPC,0.0
2023-08-14,HSY,63899.0
2023-08-14,CMG,0.0
2023-08-14,NUE,-85789.0
2023-08-14,EQT,331841.0
2023-08-15,ALLE,-127187.0
2023-08-15,GPC,90911.0
2023-08-15,HSY,63674.0
2023-08-15,CMG,-7721.0
2023-08-15,NUE,-83037.0
2023-08-15,EQT,333001.0
2023-08-16,ALLE,-130761.0
2023-08-16,GPC,0.0
2023-08-16,HSY,64727.0
2023-08-16,CMG,7730.0
2023-08-16,NUE,-84405.0
2023-08-16,EQT,338525.0
2023-08-17,ALLE,-132557.0
2023-08-17,GPC,-91311.0
2023-08-17,HSY,65086.0
2023-08-17,CMG,7653.0
2023-08-17,NUE,-84791.0
2023-08-17,EQT,340299.0
2023-08-18,ALLE,-134936.0
2023-08-18,GPC,0.0
2023-08-18,HSY,65676.0
2023-08-18,CMG,0.0
2023-08-18,NUE,-85069.0
2023-08-18,EQT,332923.0
2023-08-21,ALLE,-132729.0
2023-08-21,GPC,-92243.0
2023-08-21,HSY,65298.0
2023-08-21,CMG,-7725.0
2023-08-21,NUE,-84862.0
2023-08-21,EQT,328634.0
2023-08-22,ALLE,-132964.0
2023-08-22,GPC,-92836.0
2023-08-22,HSY,66049.0
2023-08-22,CMG,0.0
2023-08-22,NKE,138886.0
2023-08-22,NUE,-85206.0
2023-08-22,EQT,320524.0
2023-08-23,ALLE,-132532.0
2023-08-23,GPC,-93297.0
2023-08-23,HSY,66803.0
2023-08-23,NKE,140802.0
2023-08-23,NUE,-84821.0
2023-08-23,EQT,329164.0
2023-08-24,ALLE,-129364.0
2023-08-24,GPC,-92548.0
2023-08-24,HSY,66347.0
2023-08-24,CMG,-7538.0
2023-08-24,NKE,144666.0
2023-08-24,NUE,-85538.0
2023-08-24,EQT,342173.0
2023-08-25,ALLE,-131811.0
2023-08-25,GPC,-93652.0
2023-08-25,HSY,66794.0
2023-08-25,CMG,-7629.0
2023-08-25,NKE,146326.0
2023-08-25,NUE,-86569.0
2023-08-25,EQT,342584.0
2023-08-28,ALLE,-130059.0
2023-08-28,GPC,-93346.0
2023-08-28,HSY,65739.0
2023-08-28,CMG,-7611.0
2023-08-28,NKE,144534.0
2023-08-28,NUE,-86370.0
2023-08-28,EQT,339813.0
2023-08-29,ALLE,-128920.0
2023-08-29,GPC,-93090.0
2023-08-29,HSY,65528.0
2023-08-29,CMG,-7521.0
2023-08-29,NKE,143388.0
2023-08-29,NUE,-85573.0
2023-08-29,EQT,337326.0
2023-08-30,ALLE,-126691.0
2023-08-30,GPC,-92165.0
2023-08-30,HSY,65625.0
2023-08-30,CMG,-7506.0
2023-08-30,NKE,140373.0
2023-08-30,NUE,-83191.0
2023-08-30,EQT,334247.0
2023-08-31,ALLE,-125787.0
2023-08-31,GPC,-91733.0
2023-08-31,HSY,65739.0
2023-08-31,CMG,-7369.0
2023-08-31,NKE,139919.0
2023-08-31,NUE,0.0
2023-08-31,EQT,332304.0
2023-09-01,ALLE,-125522.0
2023-09-01,GPC,-92927.0
2023-09-01,HSY,66489.0
2023-09-01,CMG,-7414.0
2023-09-01,NKE,140456.0
2023-09-01,EQT,330535.0
2023-09-05,ALLE,-124494.0
2023-09-05,GPC,92119.0
2023-09-05,HSY,66803.0
2023-09-05,CMG,-7369.0
2023-09-05,NKE,139564.0
2023-09-05,EQT,323061.0
2023-09-06,ALLE,-128538.0
2023-09-06,GPC,93776.0
2023-09-06,HSY,67354.0
2023-09-06,CMG,-7320.0
2023-09-06,NKE,142402.0
2023-09-06,EQT,330612.0
2023-09-07,ALLE,-131701.0
2023-09-07,GPC,-94121.0
2023-09-07,HSY,67902.0
2023-09-07,CMG,-7310.0
2023-09-07,NKE,142601.0
2023-09-07,NUE,-84731.0
2023-09-07,EQT,337485.0
2023-09-08,ALLE,0.0
2023-09-08,GPC,-94601.0
2023-09-08,HSY,68356.0
2023-09-08,CMG,-7263.0
2023-09-08,NKE,145877.0
2023-09-08,NUE,-84580.0
2023-09-08,EQT,342091.0
2023-09-11,ALLE,132153.0
2023-09-11,GPC,-95244.0
2023-09-11,HSY,68343.0
2023-09-11,CMG,-7344.0
2023-09-11,NKE,146266.0
2023-09-11,NUE,-86611.0
2023-09-11,EQT,336293.0
2023-09-12,ALLE,-131945.0
2023-09-12,GPC,-96064.0
2023-09-12,HSY,67376.0
2023-09-12,CMG,-7330.0
2023-09-12,NKE,147595.0
2023-09-12,NUE,-87551.0
2023-09-12,EQT,338444.0
2023-09-13,ALLE,-133811.0
2023-09-13,GPC,0.0
2023-09-13,HSY,68817.0
2023-09-13,CMG,-7390.0
2023-09-13,NKE,148346.0
2023-09-13,NUE,-87631.0
2023-09-13,EQT,326382.0
2023-09-14,ALLE,-135332.0
2023-09-14,HSY,68122.0
2023-09-14,CMG,-7390.0
2023-09-14,NKE,148609.0
2023-09-14,NUE,-88659.0
2023-09-14,EQT,332613.0
2023-09-15,ALLE,-134377.0
2023-09-15,HSY,67453.0
2023-09-15,CMG,-7378.0
2023-09-15,NKE,146988.0
2023-09-15,NUE,-86302.0
2023-09-15,EQT,335425.0
2023-09-18,ALLE,-135178.0
2023-09-18,HSY,67272.0
2023-09-18,CMG,-7469.0
2023-09-18,NKE,148408.0
2023-09-18,NUE,-91916.0
2023-09-18,EQT,343986.0
2023-09-19,ALLE,-135821.0
2023-09-19,HSY,67240.0
2023-09-19,CMG,-7370.0
2023-09-19,NKE,149573.0
2023-09-19,NUE,-92362.0
2023-09-19,EQT,346825.0
2023-09-20,ALLE,-134974.0
2023-09-20,HSY,68330.0
2023-09-20,CMG,-7422.0
2023-09-20,NKE,150980.0
2023-09-20,NUE,-90307.0
2023-09-20,EQT,348518.0
2023-09-21,ALLE,-137033.0
2023-09-21,HSY,67600.0
2023-09-21,CMG,-7438.0
2023-09-21,NKE,151912.0
2023-09-21,NUE,-91934.0
2023-09-21,EQT,357143.0
2023-09-22,ALLE,-137561.0
2023-09-22,HSY,68632.0
2023-09-22,CMG,-7655.0
2023-09-22,NKE,155975.0
2023-09-22,NUE,-94270.0
2023-09-22,EQT,368759.0
2023-09-25,ALLE,-137600.0
2023-09-25,HSY,68702.0
2023-09-25,CMG,-7616.0
2023-09-25,NKE,157246.0
2023-09-25,NUE,-93291.0
2023-09-25,EQT,371541.0
2023-09-26,ALLE,-137375.0
2023-09-26,HSY,69359.0
2023-09-26,CMG,-7681.0
2023-09-26,NKE,0.0
2023-09-26,NUE,-92017.0
2023-09-26,EQT,367054.0
2023-09-27,ALLE,-139932.0
2023-09-27,HSY,69619.0
2023-09-27,CMG,-7731.0
2023-09-27,NKE,-158430.0
2023-09-27,NUE,-94145.0
2023-09-27,EQT,366677.0
2023-09-28,ALLE,-138306.0
2023-09-28,HSY,70526.0
2023-09-28,CMG,0.0
2023-09-28,NKE,-159759.0
2023-09-28,NUE,-91745.0
2023-09-28,EQT,0.0
2023-09-29,ALLE,-137020.0
2023-09-29,GPC,-99718.0
2023-09-29,HSY,70778.0
2023-09-29,NKE,-159385.0
2023-09-29,NUE,-90553.0
2023-10-02,ALLE,0.0
2023-10-02,GPC,0.0
2023-10-02,HSY,71401.0
2023-10-02,NKE,0.0
2023-10-02,NUE,-91370.0
2023-10-03,HSY,71784.0
2023-10-03,CMG,-7651.0
2023-10-03,NKE,-151075.0
2023-10-03,NUE,-92296.0
2023-10-04,ALLE,-138993.0
2023-10-04,HSY,72451.0
2023-10-04,CMG,-7775.0
2023-10-04,NKE,-150233.0
2023-10-04,NUE,-91592.0
2023-10-05,ALLE,-137204.0
2023-10-05,GPC,-99893.0
2023-10-05,HSY,71817.0
2023-10-05,CMG,-7688.0
2023-10-05,NKE,-148980.0
2023-10-05,NUE,-91032.0
2023-10-06,ALLE,-139033.0
2023-10-06,GPC,0.0
2023-10-06,HSY,73069.0
2023-10-06,CMG,-7673.0
2023-10-06,NKE,-149135.0
2023-10-06,NUE,-91323.0
2023-10-06,EQT,347669.0
2023-10-09,ALLE,-137773.0
2023-10-09,HSY,73246.0
2023-10-09,CMG,-7839.0
2023-10-09,NKE,0.0
2023-10-09,NUE,-90858.0
2023-10-09,EQT,333857.0
2023-10-10,ALLE,-136770.0
2023-10-10,HSY,72991.0
2023-10-10,CMG,-7793.0
2023-10-10,NUE,-91775.0
2023-10-10,EQT,322114.0
2023-10-11,ALLE,-135448.0
2023-10-11,HSY,73509.0
2023-10-11,CMG,-7797.0
2023-10-11,NUE,-91633.0
2023-10-11,EQT,0.0
2023-10-12,ALLE,-134809.0
2023-10-12,GPC,97335.0
2023-10-12,HSY,74494.0
2023-10-12,CMG,-7834.0
2023-10-12,NUE,-92249.0
2023-10-13,ALLE,-137441.0
2023-10-13,GPC,96997.0
2023-10-13,HSY,76130.0
2023-10-13,CMG,-7964.0
2023-10-13,NUE,-96819.0
2023-10-16,ALLE,-138052.0
2023-10-16,GPC,97156.0
2023-10-16,HSY,74850.0
2023-10-16,CMG,-8019.0
2023-10-16,NUE,-97142.0
2023-10-17,ALLE,-135718.0
2023-10-17,GPC,95436.0
2023-10-17,HSY,74471.0
2023-10-17,CMG,-7890.0
2023-10-17,NKE,-140001.0
2023-10-17,NUE,-95877.0
2023-10-18,ALLE,-135294.0
2023-10-18,GPC,95105.0
2023-10-18,HSY,74885.0
2023-10-18,CMG,-7808.0
2023-10-18,NKE,-138682.0
2023-10-18,NUE,-95518.0
2023-10-19,ALLE,-142757.0
2023-10-19,GPC,96052.0
2023-10-19,HSY,74717.0
2023-10-19,CMG,-7760.0
2023-10-19,NKE,-137667.0
2023-10-19,NUE,-98447.0
2023-10-19,EQT,-327053.0
2023-10-20,ALLE,0.0
2023-10-20,GPC,0.0
2023-10-20,HSY,74568.0
2023-10-20,CMG,-7731.0
2023-10-20,NKE,-138628.0
2023-10-20,NUE,-99378.0
2023-10-20,EQT,-331532.0
2023-10-23,HSY,74818.0
2023-10-23,CMG,-7801.0
2023-10-23,NKE,-139142.0
2023-10-23,NUE,-101059.0
2023-10-23,EQT,0.0
2023-10-24,ALLE,-147473.0
2023-10-24,GPC,111381.0
2023-10-24,HSY,75506.0
2023-10-24,CMG,-7850.0
2023-10-24,NKE,-138952.0
2023-10-24,NUE,-101684.0
2023-10-25,ALLE,-147108.0
2023-10-25,GPC,110923.0
2023-10-25,HSY,75074.0
2023-10-25,CMG,-7700.0
2023-10-25,NKE,-135821.0
2023-10-25,NUE,-97069.0
2023-10-25,EQT,-335897.0
2023-10-26,ALLE,-148007.0
2023-10-26,GPC,0.0
2023-10-26,HSY,73460.0
2023-10-26,CMG,-7756.0
2023-10-26,NKE,-137972.0
2023-10-26,NUE,-98794.0
2023-10-26,EQT,-339974.0
2023-10-27,ALLE,-146896.0
2023-10-27,HSY,75566.0
2023-10-27,CMG,-7908.0
2023-10-27,NKE,0.0
2023-10-27,NUE,-96323.0
2023-10-27,EQT,-333700.0
2023-10-30,ALLE,-146625.0
2023-10-30,HSY,77594.0
2023-10-30,CMG,-7568.0
2023-10-30,NUE,-96453.0
2023-10-30,EQT,-340541.0
2023-10-31,ALLE,-146205.0
2023-10-31,HSY,76814.0
2023-10-31,CMG,-7482.0
2023-10-31,NKE,-140331.0
2023-10-31,NUE,-95909.0
2023-10-31,EQT,-346909.0
2023-11-01,ALLE,-145239.0
2023-11-01,HSY,76252.0
2023-11-01,CMG,-7355.0
2023-11-01,NKE,0.0
2023-11-01,NUE,-96662.0
2023-11-01,EQT,-337086.0
2023-11-02,ALLE,-144416.0
2023-11-02,HSY,76049.0
2023-11-02,CMG,-7190.0
2023-11-02,NKE,-141610.0
2023-11-02,NUE,-96531.0
2023-11-02,EQT,-334403.0
2023-11-03,ALLE,0.0
2023-11-03,HSY,75367.0
2023-11-03,CMG,-7018.0
2023-11-03,NKE,-135950.0
2023-11-03,NUE,-94444.0
2023-11-03,EQT,-322113.0
2023-11-06,ALLE,-140207.0
2023-11-06,HSY,75992.0
2023-11-06,CMG,-7000.0
2023-11-06,NKE,-133436.0
2023-11-06,NUE,-93793.0
2023-11-06,EQT,-319447.0
2023-11-07,ALLE,0.0
2023-11-07,HSY,76126.0
2023-11-07,CMG,-6904.0
2023-11-07,NKE,-133200.0
2023-11-07,NUE,-93291.0
2023-11-07,EQT,-336055.0
2023-11-08,GPC,105399.0
2023-11-08,HSY,76195.0
2023-11-08,CMG,-6918.0
2023-11-08,NKE,-130630.0
2023-11-08,NUE,-94332.0
2023-11-08,EQT,-350483.0
2023-11-09,ALLE,139960.0
2023-11-09,GPC,106246.0
2023-11-09,HSY,75578.0
2023-11-09,CMG,-6854.0
2023-11-09,NKE,-130594.0
2023-11-09,NUE,-93395.0
2023-11-09,EQT,-358127.0
2023-11-10,ALLE,141261.0
2023-11-10,GPC,105789.0
2023-11-10,HSY,75739.0
2023-11-10,CMG,-6818.0
2023-11-10,NKE,-133511.0
2023-11-10,NUE,-94507.0
2023-11-10,EQT,0.0
2023-11-13,ALLE,138040.0
2023-11-13,GPC,104919.0
2023-11-13,HSY,74607.0
2023-11-13,CMG,-6736.0
2023-11-13,NKE,-134631.0
2023-11-13,NUE,-93603.0
2023-11-13,EQT,365084.0
2023-11-14,ALLE,0.0
2023-11-14,GPC,105516.0
2023-11-14,HSY,73373.0
2023-11-14,CMG,-6643.0
2023-11-14,NKE,0.0
2023-11-14,NUE,-93407.0
2023-11-14,EQT,358938.0
2023-11-15,GPC,103326.0
2023-11-15,HSY,0.0
2023-11-15,CMG,-6595.0
2023-11-15,NKE,135090.0
2023-11-15,NUE,-92177.0
2023-11-15,EQT,0.0
2023-11-16,GPC,103618.0
2023-11-16,CMG,-6626.0
2023-11-16,NKE,0.0
2023-11-16,NUE,-91241.0
2023-11-17,GPC,103919.0
2023-11-17,CMG,-6573.0
2023-11-17,NUE,-92201.0
2023-11-17,EQT,-356696.0
