,stock,date,0
1269,EQT,2022-12-12,28034.78999999727
1270,EQT,2022-12-13,476590.6290060011
1271,EQT,2022-12-14,-123185.21504500108
1272,EQT,2022-12-15,119336.4349549999
1273,EQT,2022-12-16,0.0
1274,EQT,2022-12-19,426925.50361200003
1275,EQT,2022-12-20,118920.48722399893
1276,EQT,2022-12-23,-399999.33183700265
1277,EQT,2022-12-27,-55243.838162999964
1278,EQT,2022-12-28,1117073.4814120014
1279,EQT,2022-12-29,117933.20688799987
1280,EQT,2023-01-04,695878.2510460014
1281,EQT,2023-01-05,-273862.3889540018
1282,EQT,2023-01-06,561097.2693680014
1283,EQT,2023-01-09,583181.2398579983
1284,EQT,2023-01-10,-72841.76302799986
1285,EQT,2023-01-11,503607.12130399945
1286,EQT,2023-01-12,-188851.62130399948
1287,EQT,2023-01-13,-130761.19137000115
1288,EQT,2023-01-17,-294513.96078399743
1289,EQT,2023-01-18,-135428.53921600137
1290,EQT,2023-01-19,157079.005461
1291,EQT,2023-01-20,9016.794027000244
1292,EQT,2023-01-23,223148.12896499856
1293,EQT,2023-01-24,267552.77999999863
1294,EQT,2023-01-25,407552.89702899987
1295,EQT,2023-01-26,51231.875209001715
1296,EQT,2023-01-27,73681.57837499987
1297,EQT,2023-01-30,336752.2945879996
1298,EQT,2023-01-31,-229899.91471999954
1299,EQT,2023-02-01,266606.1113099997
1300,EQT,2023-02-03,-215362.5599999986
1301,EQT,2023-02-06,-585289.1516750006
1302,EQT,2023-02-07,318367.6399999999
1303,EQT,2023-02-08,-399008.7965089994
1304,EQT,2023-02-09,327743.47265399946
1305,EQT,2023-02-10,110221.9800000002
1306,EQT,2023-02-13,-202985.54783800035
1307,EQT,2023-02-14,102552.58075899901
1308,EQT,2023-02-15,-213303.67035599987
1309,EQT,2023-02-16,560035.5803559999
1310,EQT,2023-02-17,-272194.6599999992
1311,EQT,2023-02-21,17952.96881300008
1312,EQT,2023-02-24,-967329.4396950002
1313,EQT,2023-02-27,493036.43133600004
1314,EQT,2023-02-28,151622.1233849987
1315,EQT,2023-03-01,-52879.06944899999
1316,EQT,2023-03-02,-25632.2895509988
1317,EQT,2023-03-03,115830.42899999721
1318,EQT,2023-03-08,-329503.2128840013
1319,EQT,2023-03-09,-365422.0599999986
1320,EQT,2023-03-10,-421830.6899999999
1321,EQT,2023-03-13,-51451.14628900075
1322,EQT,2023-03-14,193170.87201700005
1323,EQT,2023-03-15,-874374.6517880003
1324,EQT,2023-03-16,650627.885485
1325,EQT,2023-03-17,-361874.901222
1326,EQT,2023-03-20,382685.04570600076
1327,EQT,2023-03-21,405522.6
1328,EQT,2023-03-22,-687535.1499999993
1329,EQT,2023-03-23,2236.684097998659
1330,EQT,2023-03-24,498170.61246000126
1331,EQT,2023-03-27,-52996.898765001184
1332,EQT,2023-03-28,215881.2106919999
1333,EQT,2023-03-29,256163.50232100085
1334,EQT,2023-03-30,-71141.62617000006
1335,EQT,2023-03-31,281858.16808699997
1336,EQT,2023-04-03,-40996.09768800018
1337,EQT,2023-04-04,305078.86613899877
1338,EQT,2023-04-05,54848.069741001134
1339,EQT,2023-04-06,-210859.88016799974
1340,EQT,2023-04-10,560262.8634520015
1341,EQT,2023-04-11,-190.3978450014838
1342,EQT,2023-04-12,-329112.53938799957
1343,EQT,2023-04-13,96358.53761699967
1344,EQT,2023-04-14,117726.15292800136
1345,EQT,2023-04-17,-148218.5878560028
1346,EQT,2023-04-18,226457.94000000134
1347,EQT,2023-04-19,-42815.1136019984
1348,EQT,2023-04-20,-210356.86887200281
1349,EQT,2023-04-21,-61041.70643799719
1350,EQT,2023-04-24,65884.17669399716
1351,EQT,2023-04-25,-450193.52102499874
1352,EQT,2023-04-26,-152434.30314899972
1353,EQT,2023-04-27,986088.2850279983
1354,EQT,2023-04-28,572363.455242003
1355,EQT,2023-05-01,-240714.54821400018
1356,EQT,2023-05-02,-596182.6726440011
1357,EQT,2023-05-03,-569049.9554310001
1358,EQT,2023-05-04,-205125.74811299995
1359,EQT,2023-05-05,597127.7260129997
1360,EQT,2023-05-08,-9348.537929001148
1361,EQT,2023-05-09,13584.138401001634
1362,EQT,2023-05-10,-52970.767168999984
1363,EQT,2023-05-11,-132323.15200900077
1364,EQT,2023-05-12,692257.5561750007
1365,EQT,2023-05-15,730890.1143420013
1366,EQT,2023-05-16,-131897.41638500144
1367,EQT,2023-05-17,-770.7884380000178
1368,EQT,2023-05-18,833095.3496080015
1369,EQT,2023-05-19,-222071.62000000267
1370,EQT,2023-05-22,36572.290836001106
1371,EQT,2023-05-23,-180730.65292100015
1372,EQT,2023-05-24,273442.1152659989
1373,EQT,2023-05-25,-23535.931613999826
1374,EQT,2023-05-26,-156578.14245799748
1375,EQT,2023-05-30,-400541.85132200125
1376,EQT,2023-05-31,-123816.50848699888
1377,EQT,2023-06-01,135478.85178699848
1378,EQT,2023-06-02,592662.8147270002
1379,EQT,2023-06-05,-187225.7682900012
1380,EQT,2023-06-06,525771.9944700002
1381,EQT,2023-06-07,556411.6859950011
1382,EQT,2023-06-08,58180.6971420014
1383,EQT,2023-06-09,-154343.34316600137
1384,EQT,2023-06-12,-87459.96284
1385,EQT,2023-06-13,234112.6465250002
1386,EQT,2023-06-14,-178194.52420399996
1387,EQT,2023-06-15,184461.224676
1388,EQT,2023-06-16,254597.65168800103
1389,EQT,2023-06-20,-122148.52723200126
1390,EQT,2023-06-21,173734.07376399887
1391,EQT,2023-06-22,-115575.97122799754
1392,EQT,2023-06-23,-99009.6067050013
1393,EQT,2023-06-26,374961.1653820013
1394,EQT,2023-06-27,42543.90461799997
1395,EQT,2023-06-28,-208801.07114500122
1396,EQT,2023-06-29,463876.3041329988
1397,EQT,2023-06-30,33135.89000000122
1398,EQT,2023-07-03,-156474.55656900012
1399,EQT,2023-07-05,-98942.4576539997
1400,EQT,2023-07-06,-395529.7535190015
1401,EQT,2023-07-07,38896.77000000231
1402,EQT,2023-07-13,-147238.79000000132
1403,EQT,2023-07-14,-21547.858237999004
1404,EQT,2023-07-18,341727.7371119999
1405,EQT,2023-07-19,84105.29105699883
1406,EQT,2023-07-20,341307.7224660001
1407,EQT,2023-07-21,-320219.5984009999
1408,EQT,2023-07-24,-70397.59190000012
1409,EQT,2023-07-25,-21771.636075999
1410,EQT,2023-07-26,677833.118752
1411,EQT,2023-07-27,-26248.588138001185
1412,EQT,2023-07-28,295990.9848989989
1413,EQT,2023-07-31,-36734.34808599895
1414,EQT,2023-08-01,-172257.43737000003
1415,EQT,2023-08-02,-275452.9839450009
1416,EQT,2023-08-03,301116.07037399994
1417,EQT,2023-08-04,25931.27766300099
1418,EQT,2023-08-07,119824.70586500032
1419,EQT,2023-08-08,254801.83079599863
1420,EQT,2023-08-09,386015.13908300106
1421,EQT,2023-08-10,-413192.64277000097
1422,EQT,2023-08-11,87661.65228600099
1423,EQT,2023-08-14,-49734.832460999685
1424,EQT,2023-08-15,-232439.8330010001
1425,EQT,2023-08-16,-73039.58747700116
1426,EQT,2023-08-17,314757.2882259999
1427,EQT,2023-08-18,183560.57292300236
1428,EQT,2023-08-21,363770.2370769989
1429,EQT,2023-08-22,-376066.7470619999
1430,EQT,2023-08-23,-533358.0410480002
1431,EQT,2023-08-24,-13725.993844999859
1432,EQT,2023-08-25,116404.57999999874
1433,EQT,2023-08-28,106615.66779000094
1434,EQT,2023-08-29,130887.00925199917
1435,EQT,2023-08-30,83623.31768400002
1436,EQT,2023-08-31,76351.86575300216
1437,EQT,2023-09-01,331331.044693
1438,EQT,2023-09-05,-328384.99107000005
1439,EQT,2023-09-06,-289125.343266001
1440,EQT,2023-09-07,-193398.73619399907
1441,EQT,2023-09-08,244786.21496999788
1442,EQT,2023-09-11,-89349.9462929978
1443,EQT,2023-09-12,526639.3519909999
1444,EQT,2023-09-13,-267994.749494001
1445,EQT,2023-09-14,-123417.30261299899
1446,EQT,2023-09-15,-354257.31823700224
1447,EQT,2023-09-18,-116184.74999999876
1448,EQT,2023-09-19,-70669.90804200116
1449,EQT,2023-09-20,-343983.85195699893
1450,EQT,2023-09-21,-451379.4657140011
1451,EQT,2023-09-22,-110192.93552699884
1452,EQT,2023-09-25,174623.15537699976
1453,EQT,2023-09-26,13022.34154100137
1454,EQT,2023-09-27,238533.05410799762
1455,EQT,2023-09-28,7333.540000001146
1456,EQT,2023-10-06,514550.1199999989
1457,EQT,2023-10-09,524959.5046170009
1458,EQT,2023-10-10,-84453.54054299873
1459,EQT,2023-10-11,-251248.59788600117
1460,EQT,2023-10-19,215854.97999999888
1461,EQT,2023-10-20,244796.86754300134
1462,EQT,2023-10-23,172395.31387199968
1463,EQT,2023-10-25,255281.3841029978
1464,EQT,2023-10-26,-274776.8399739989
1465,EQT,2023-10-27,284786.10627399985
1466,EQT,2023-10-30,259001.63370000018
1467,EQT,2023-10-31,-415208.5996450001
1468,EQT,2023-11-01,-113135.78017700111
1469,EQT,2023-11-02,-545022.2267909987
1470,EQT,2023-11-03,-115741.60091900134
1471,EQT,2023-11-06,707391.8136730001
1472,EQT,2023-11-07,574975.979824
1473,EQT,2023-11-08,301601.4339449999
1474,EQT,2023-11-09,173429.40951700232
1475,EQT,2023-11-10,-136088.61812700002
1476,EQT,2023-11-13,98572.68000000114
1477,EQT,2023-11-14,36079.27525200034
1478,EQT,2023-11-15,28714.32212399865
1479,EQT,2023-11-17,-185482.27669600022
1480,EQT,2023-11-20,-28027.35669600102
1481,EQT,2023-11-21,-24647.3024720001
1482,EQT,2023-11-22,107488.21937699901
1483,EQT,2023-11-24,-450952.83011099964
1484,EQT,2023-11-27,22546.05942399653
1485,GPC,2021-09-08,27353.796784001264
1486,GPC,2021-09-09,74986.98214399836
1487,GPC,2021-09-10,-79881.30077399881
1488,GPC,2021-09-14,-119836.0
1489,GPC,2021-09-15,31157.599672000008
1490,GPC,2021-09-16,6903.849863999208
1491,GPC,2021-09-17,251937.3602100008
1492,GPC,2021-09-20,168331.6453559996
1493,GPC,2021-09-21,-118267.19419200001
1494,GPC,2021-09-23,-24521.69999999927
1495,GPC,2021-09-24,44483.506828999656
1496,GPC,2021-09-27,-189030.14847699966
1497,GPC,2021-09-28,165298.2515110005
1498,GPC,2021-09-29,-110508.2035910005
1499,GPC,2021-09-30,336815.0786460005
1500,GPC,2021-10-01,-68356.6392639996
1501,GPC,2021-10-04,-30638.375678000008
1502,GPC,2021-10-05,-145926.25
1503,GPC,2021-10-06,60650.544718000005
1504,GPC,2021-10-07,-256937.45598299959
1505,GPC,2021-10-08,-74013.67607200006
1506,GPC,2021-10-11,-15903.044894000348
1507,GPC,2021-10-12,117754.83346800043
1508,GPC,2021-10-13,110563.02415699959
1509,GPC,2021-10-14,-363822.01454999915
1510,GPC,2021-10-15,13963.076889999109
1511,GPC,2021-10-18,45952.626291000364
1512,GPC,2021-10-19,-113473.15609
1513,GPC,2021-10-20,-208151.36034199875
1514,GPC,2021-10-21,-535263.4798100013
1515,GPC,2021-10-22,154635.13916100003
1516,GPC,2021-10-25,-47791.931384999596
1517,GPC,2021-10-29,57515.912957997585
1518,GPC,2021-11-01,-67194.87870899879
1519,GPC,2021-11-02,-237732.93996999922
1520,GPC,2021-11-03,-30723.378921999778
1521,GPC,2021-11-04,49900.90565599935
1522,GPC,2021-11-05,-279346.3642320016
1523,GPC,2021-11-08,128532.48269000238
1524,GPC,2021-11-09,40675.072349998845
1525,GPC,2021-11-10,57158.72625600076
1526,GPC,2021-11-11,-98924.25351599958
1527,GPC,2021-11-12,-84786.0764460004
1528,GPC,2021-11-15,-114985.59967500117
1529,GPC,2021-11-16,16781.88971899959
1530,GPC,2021-11-17,11519.49292500116
1531,GPC,2021-11-18,74252.05633399925
1532,GPC,2021-11-19,82887.28989200074
1533,GPC,2021-11-22,-170957.64361200156
1534,GPC,2021-11-23,-104606.16999200001
1535,GPC,2021-11-24,155920.48
1536,GPC,2021-11-26,413859.49866399996
1537,GPC,2021-11-29,-54138.80893599734
1538,GPC,2021-11-30,556144.4261939985
1539,GPC,2021-12-01,162012.37793399967
1540,GPC,2021-12-02,-394450.7827229984
1541,GPC,2021-12-03,73470.61088899919
1542,GPC,2021-12-06,-306488.3382179994
1543,GPC,2021-12-07,-200368.86178200212
1544,GPC,2021-12-08,-19501.918655998557
1545,GPC,2021-12-09,-22387.757079999974
1546,GPC,2021-12-10,-69352.49053200122
1547,GPC,2021-12-13,245816.8291060004
1548,GPC,2021-12-14,65558.93595300117
1549,GPC,2021-12-15,-121394.73957700083
1550,GPC,2021-12-16,-321903.5188850004
1551,GPC,2021-12-17,288878.0683030004
1552,GPC,2021-12-20,199775.6571409988
1553,GPC,2021-12-21,-322869.94604499964
1554,GPC,2021-12-22,-96424.13296799916
1555,GPC,2021-12-23,-13120.395419998815
1556,GPC,2021-12-27,-247027.00673600016
1557,GPC,2021-12-28,-34750.17891500141
1558,GPC,2021-12-29,-160591.2091710004
1559,GPC,2021-12-30,22513.362332999626
1560,GPC,2021-12-31,-84065.19085299845
1561,GPC,2022-01-03,230966.61877799997
1562,GPC,2022-01-04,-248334.29562300182
1563,GPC,2022-01-05,141371.02924200214
1564,GPC,2022-01-06,-139772.38487100115
1565,GPC,2022-01-07,138727.27182200114
1566,GPC,2022-01-10,92248.88739499825
1567,GPC,2022-01-11,65103.13229100239
1568,GPC,2022-01-12,-114872.7900000014
1569,GPC,2022-01-13,-29827.520008001
1570,GPC,2022-01-14,91567.15697999886
1571,GPC,2022-01-18,158437.09335600073
1572,GPC,2022-01-19,232778.43993899963
1573,GPC,2022-01-20,303392.6328050008
1574,GPC,2022-01-21,99829.69581599918
1575,GPC,2022-01-24,-482854.1858859992
1576,GPC,2022-01-25,360324.5054850014
1577,GPC,2022-01-26,-36569.48815600184
1578,GPC,2022-01-27,231012.96182400157
1579,GPC,2022-01-28,-48927.75529800199
1580,GPC,2022-01-31,-317499.2423339992
1581,GPC,2022-02-01,-114328.37792100038
1582,GPC,2022-02-02,-102107.01915999922
1583,GPC,2022-02-03,262104.32160499925
1584,GPC,2022-02-04,314226.56479399995
1585,GPC,2022-02-07,177606.2629410015
1586,GPC,2022-02-08,-211740.54567599983
1587,GPC,2022-02-09,-218902.9407560021
1588,GPC,2022-02-10,513384.5567410005
1589,GPC,2022-02-11,80097.57157299959
1590,GPC,2022-02-14,-41876.11895599845
1591,GPC,2022-02-15,-219824.39402000117
1592,GPC,2022-02-16,-103974.39539799854
1593,GPC,2022-02-17,257979.51115799925
1594,GPC,2022-02-18,86006.23784999998
1595,GPC,2022-02-22,367785.1023879997
1596,GPC,2022-02-23,548779.6519160001
1597,GPC,2022-02-24,-254649.96718499967
1598,GPC,2022-02-25,-307560.84761799994
1599,GPC,2022-02-28,154953.70144499946
1600,GPC,2022-03-01,-207062.45267699935
1601,GPC,2022-03-02,225699.98999999915
1602,GPC,2022-03-11,-187359.03637199965
1603,GPC,2022-03-14,46729.97451199913
1604,GPC,2022-03-15,284718.36660700047
1605,GPC,2022-03-16,408385.637744
1606,GPC,2022-03-17,-130779.32302599966
1607,GPC,2022-03-18,83673.0
1608,GPC,2022-03-21,-79734.35074199959
1609,GPC,2022-03-22,-13960.246912001909
1610,GPC,2022-03-23,-74638.4684959985
1611,GPC,2022-03-24,66804.39413400153
1612,GPC,2022-03-25,50402.96751299957
1613,GPC,2022-03-28,-100118.02926600074
1614,GPC,2022-03-29,294800.69921700004
1615,GPC,2022-03-30,-160562.89784199954
1616,GPC,2022-03-31,-311092.2895050004
1617,GPC,2022-04-01,-13143.834860999603
1618,GPC,2022-04-04,380034.63680099964
1619,GPC,2022-04-05,-265171.6861250003
1620,GPC,2022-04-06,81730.78364099957
1621,GPC,2022-04-07,177923.34032599992
1622,GPC,2022-04-08,311879.89813100046
1623,GPC,2022-04-11,-147211.48944800146
1624,GPC,2022-04-12,101716.67641800229
1625,GPC,2022-04-13,-16271.349119999177
1626,GPC,2022-04-14,-63042.697665000815
1627,GPC,2022-04-18,22123.104617999576
1628,GPC,2022-04-19,291978.40198100166
1629,GPC,2022-04-20,414295.23830899876
1630,GPC,2022-04-21,51675.54727800196
1631,GPC,2022-04-22,-25942.0
1632,GPC,2022-04-26,112871.66055099803
1633,GPC,2022-04-27,-1107.7892219996356
1634,GPC,2022-04-28,-78932.44006200036
1635,GPC,2022-04-29,-336467.00096199877
1636,GPC,2022-05-02,46210.38040799923
1637,GPC,2022-05-03,140283.4264520004
1638,GPC,2022-05-04,369725.8463719996
1639,GPC,2022-05-05,-519683.08499499917
1640,GPC,2022-05-06,56887.935494000674
1641,GPC,2022-05-09,124958.54468699815
1642,GPC,2022-05-10,-105698.15803899962
1643,GPC,2022-05-11,-184334.6739119992
1644,GPC,2022-05-12,379775.17962399917
1645,GPC,2022-05-13,226415.19396000082
1646,GPC,2022-05-16,157348.3899929996
1647,GPC,2022-05-17,141323.31086200115
1648,GPC,2022-05-18,-638104.1421300012
1649,GPC,2022-05-19,62792.52913600003
1650,GPC,2022-05-20,-374141.71758199896
1651,GPC,2022-05-23,119631.84061699774
1652,GPC,2022-05-24,141793.8350520008
1653,GPC,2022-05-25,243418.69749599963
1654,GPC,2022-05-26,311236.7672950019
1655,GPC,2022-05-27,331367.0445259985
1656,GPC,2022-05-31,-255407.5560119996
1657,GPC,2022-06-01,-96530.29540999957
1658,GPC,2022-06-02,101302.87924399995
1659,GPC,2022-06-03,-86983.92446000077
1660,GPC,2022-06-06,389328.901107999
1661,GPC,2022-06-07,113334.72114100217
1662,GPC,2022-06-08,-137497.02691400173
1663,GPC,2022-06-09,13276.280078002368
1664,GPC,2022-06-10,-374793.5165480018
1665,GPC,2022-06-13,-283483.444249001
1666,GPC,2022-06-14,-23880.008544999604
1667,GPC,2022-06-15,1722.5314599999983
1668,GPC,2022-06-16,443354.2701119984
1669,GPC,2022-06-17,120665.80635700125
1670,GPC,2022-06-21,-401855.5312190012
1671,GPC,2022-06-22,-85192.04853699794
1672,GPC,2022-06-23,-181659.77695800227
1673,GPC,2022-06-24,-372437.98111899896
1674,GPC,2022-06-27,-42015.88824699883
1675,GPC,2022-06-28,175946.11774199922
1676,GPC,2022-06-29,205076.13223599925
1677,GPC,2022-06-30,52822.35499500035
1678,GPC,2022-07-01,-37762.596106000805
1679,GPC,2022-07-05,-202061.98089699878
1680,GPC,2022-07-06,-31066.76722600077
1681,GPC,2022-07-11,-89584.58416800117
1682,GPC,2022-07-12,-56039.15122000003
1683,GPC,2022-07-13,36890.523384000786
1684,GPC,2022-07-14,-222189.34157000118
1685,GPC,2022-07-25,46468.52886899964
1686,GPC,2022-07-26,177956.39652600038
1687,GPC,2022-07-27,-360345.9274169989
1688,GPC,2022-07-28,-316548.1680450022
1689,GPC,2022-07-29,-311558.6155399978
1690,GPC,2022-08-01,88801.31159799962
1691,GPC,2022-08-08,9462.467714000719
1692,GPC,2022-08-09,-15994.778328001079
1693,GPC,2022-08-10,-271681.6386349987
1694,GPC,2022-08-11,-153933.36460200194
1695,GPC,2022-08-12,13827.796866001921
1696,GPC,2022-08-24,-28981.113948000355
1697,GPC,2022-08-25,-222450.62993399968
1698,GPC,2022-08-26,294685.25250500033
1699,GPC,2022-08-29,-68651.16034499998
1700,GPC,2022-08-30,85393.32612300018
1701,GPC,2022-08-31,18291.29741199879
1702,GPC,2022-09-01,-70661.89486000003
1703,GPC,2022-09-02,-43267.01931899967
1704,GPC,2022-09-06,-12732.089968998991
1705,GPC,2022-09-07,-413914.64887300064
1706,GPC,2022-09-08,3130.9133900002926
1707,GPC,2022-09-09,-75863.44825200099
1708,GPC,2022-09-12,-31042.566521999004
1709,GPC,2022-09-13,456643.819323
1710,GPC,2022-09-14,151438.93960499848
1711,GPC,2022-09-15,172136.45696000214
1712,GPC,2022-09-16,-26247.66230200087
1713,GPC,2022-09-19,-355486.9159180007
1714,GPC,2022-09-20,127631.152621001
1715,GPC,2022-09-21,141809.76627099863
1716,GPC,2022-09-22,117734.13913000035
1717,GPC,2022-09-23,302631.6106739995
1718,GPC,2022-09-26,3702.2319960008995
1719,GPC,2022-09-30,65844.17486399996
1720,GPC,2022-10-03,-134552.43029199963
1721,GPC,2022-10-05,-171643.0869999993
1722,GPC,2022-10-06,61673.325120999645
1723,GPC,2022-10-07,269186.8795950017
1724,GPC,2022-10-10,-56966.66669000103
1725,GPC,2022-10-11,-210972.80904800032
1726,GPC,2022-10-12,169481.431119001
1727,GPC,2022-10-13,-151780.4611230016
1728,GPC,2022-10-14,186192.6272600012
1729,GPC,2022-10-17,-344885.464532
1730,GPC,2022-10-18,-222143.11588800128
1731,GPC,2022-10-19,148505.41782700137
1732,GPC,2022-10-20,101433.55825500068
1733,GPC,2022-10-21,-404845.3122600017
1734,GPC,2022-10-24,-724613.6360329996
1735,GPC,2022-10-25,-89556.531910999
1736,GPC,2022-10-26,30390.083874999065
1737,GPC,2022-10-27,-308378.6496049997
1738,GPC,2022-10-28,-42537.30064499972
1739,GPC,2022-11-15,12713.845862999677
1740,GPC,2022-11-16,-122733.08108200028
1741,GPC,2022-11-17,-38901.002010000004
1742,GPC,2022-11-18,101507.69838000028
1743,GPC,2022-11-21,127382.47507600108
1744,GPC,2022-11-22,134114.70391799897
1745,GPC,2022-11-23,-5457.372058000309
1746,GPC,2022-11-25,169311.94121200117
1747,GPC,2022-11-28,-81557.93302200029
1748,GPC,2022-11-29,186338.66203399914
1749,GPC,2022-11-30,-220551.94244700027
1750,GPC,2022-12-01,-122086.47821599881
1751,GPC,2022-12-02,-183378.44961500086
1752,GPC,2022-12-05,181619.18118900087
1753,GPC,2022-12-06,174542.61356000046
1754,GPC,2022-12-07,-15890.134933001922
1755,GPC,2022-12-08,-216475.842062
1756,GPC,2022-12-09,260607.4319100006
1757,GPC,2022-12-12,13364.231736000278
1758,GPC,2022-12-13,311870.6783799997
1759,GPC,2022-12-14,-82028.45551600032
1760,GPC,2022-12-15,26058.90256200031
1761,GPC,2022-12-16,155588.0499689997
1762,GPC,2022-12-19,76239.21326900148
1763,GPC,2022-12-20,-19391.524776001806
1764,GPC,2022-12-27,-809.879069999521
1765,GPC,2022-12-28,-169215.17478900138
1766,GPC,2022-12-29,3584.83946500031
1767,GPC,2022-12-30,-141042.70525799942
1768,GPC,2023-01-03,-304367.2613719997
1769,GPC,2023-01-04,179372.36036599881
1770,GPC,2023-01-05,-280374.524569999
1771,GPC,2023-01-06,189916.4844270008
1772,GPC,2023-01-09,-35472.172024002284
1773,GPC,2023-01-10,-55358.99511699888
1774,GPC,2023-01-11,-49783.28141200114
1775,GPC,2023-01-12,-17788.038812999184
1776,GPC,2023-01-13,51655.89413600095
1777,GPC,2023-01-17,-85752.0212599998
1778,GPC,2023-01-18,-198592.64401200114
1779,GPC,2023-01-19,-414673.6871380007
1780,GPC,2023-01-20,31624.117561000636
1781,GPC,2023-01-23,84101.33441599966
1782,GPC,2023-01-26,84958.26907999969
1783,GPC,2023-01-27,-174215.85977600032
1784,GPC,2023-01-30,-5102.144879998421
1785,GPC,2023-02-02,-187289.25322199918
1786,GPC,2023-02-03,206041.25322199918
1787,GPC,2023-02-06,-75806.24899299885
1788,GPC,2023-02-07,17959.69224499998
1789,GPC,2023-02-08,-41529.407374999486
1790,GPC,2023-02-09,17486.640350999165
1791,GPC,2023-02-10,-319908.9190610008
1792,GPC,2023-02-13,-226994.810328
1793,GPC,2023-02-14,-66405.40045600012
1794,GPC,2023-02-15,-248431.0721419988
1795,GPC,2023-02-16,43243.68391000027
1796,GPC,2023-02-17,-78925.18823499972
1797,GPC,2023-02-21,460855.5392229981
1798,GPC,2023-02-22,38478.74349000219
1799,GPC,2023-02-23,-480314.3017190014
1800,GPC,2023-02-24,77080.75634800001
1801,GPC,2023-02-27,39110.223346999235
1802,GPC,2023-02-28,118584.29142000018
1803,GPC,2023-03-01,527888.9856770004
1804,GPC,2023-03-02,-57999.738857999066
1805,GPC,2023-03-03,-72912.59667200065
1806,GPC,2023-03-06,-150506.7636940006
1807,GPC,2023-03-07,277771.618829001
1808,GPC,2023-03-08,126980.22530200028
1809,GPC,2023-03-09,298109.84643100004
1810,GPC,2023-03-10,191415.73459199996
1811,GPC,2023-03-13,153925.32705000055
1812,GPC,2023-03-16,-211924.15242799913
1813,GPC,2023-03-17,225362.2980979985
1814,GPC,2023-03-20,-234993.55298499967
1815,GPC,2023-03-21,-103631.38231399935
1816,GPC,2023-03-22,283408.92485599837
1817,GPC,2023-03-23,732577.5666820001
1818,GPC,2023-03-24,-231308.45833900018
1819,GPC,2023-03-27,-197997.6490469993
1820,GPC,2023-03-28,-207851.70927900088
1821,GPC,2023-03-29,-106766.94594199964
1822,GPC,2023-03-30,-162532.74362799816
1823,GPC,2023-03-31,-256154.95954400164
1824,GPC,2023-04-03,-82624.04774899967
1825,GPC,2023-04-04,292038.57664399914
1826,GPC,2023-04-05,231904.43200400227
1827,GPC,2023-04-06,-10914.768112001504
1828,GPC,2023-04-10,-220072.95052
1829,GPC,2023-04-11,-51617.31123599871
1830,GPC,2023-04-12,-107991.76969100001
1831,GPC,2023-04-13,205172.93037399906
1832,GPC,2023-04-14,-72669.82811000035
1833,GPC,2023-04-17,-106580.43851199998
1834,GPC,2023-04-18,-14820.93563399935
1835,GPC,2023-04-19,-2582.283921000316
1836,GPC,2023-04-20,-181886.87096999903
1837,GPC,2023-04-21,176413.527510999
1838,GPC,2023-04-24,-58378.648020999666
1839,GPC,2023-04-25,176128.37597900062
1840,GPC,2023-04-26,147575.1675719997
1841,GPC,2023-04-27,-366186.3867850016
1842,GPC,2023-04-28,-59574.01742299966
1843,GPC,2023-05-01,-221663.49141599872
1844,GPC,2023-05-02,-3318.067044999811
1845,GPC,2023-05-03,-85261.90078900079
1846,GPC,2023-05-04,55649.09941299938
1847,GPC,2023-05-05,-201594.8002929994
1848,GPC,2023-05-08,92421.42769299909
1849,GPC,2023-05-09,-50735.331065998784
1850,GPC,2023-05-10,-38985.5236349997
1851,GPC,2023-05-11,168782.5862980003
1852,GPC,2023-05-12,82594.51320399973
1853,GPC,2023-05-15,186496.11997799997
1854,GPC,2023-05-16,241502.22443199874
1855,GPC,2023-05-17,-68458.12032700035
1856,GPC,2023-05-18,135781.68174400064
1857,GPC,2023-05-19,957.0465250002944
1858,GPC,2023-05-22,138722.62019000066
1859,GPC,2023-05-23,234974.77479399968
1860,GPC,2023-05-24,192594.19290999934
1861,GPC,2023-05-25,-21285.19148599998
1862,GPC,2023-05-26,120759.90064000123
1863,GPC,2023-05-30,-44940.11821200053
1864,GPC,2023-05-31,797247.2220650001
1865,GPC,2023-06-01,-20242.378020999968
1866,GPC,2023-06-02,-395505.70867500105
1867,GPC,2023-06-05,125401.59152000074
1868,GPC,2023-06-06,-28509.746087000363
1869,GPC,2023-06-07,-99378.65055200068
1870,GPC,2023-06-08,-73666.39470299825
1871,GPC,2023-06-09,-154928.9700090011
1872,GPC,2023-06-12,-50043.403956000664
1873,GPC,2023-06-15,-161108.3199649983
1874,GPC,2023-06-16,12954.570178999653
1875,GPC,2023-06-20,166285.66157599847
1876,GPC,2023-06-21,-169237.7807039985
1877,GPC,2023-06-22,-1926.2376300000033
1878,GPC,2023-06-23,161002.60927100034
1879,GPC,2023-06-26,-266216.633039
1880,GPC,2023-06-27,-203076.92824400036
1881,GPC,2023-06-28,-16651.318111999382
1882,GPC,2023-06-29,-79576.4338940016
1883,GPC,2023-06-30,-273237.10794599936
1884,GPC,2023-07-03,105834.48187700027
1885,GPC,2023-07-05,86646.51454000002
1886,GPC,2023-07-06,162118.53353799935
1887,GPC,2023-07-07,-30673.434902999026
1888,GPC,2023-07-10,-126086.20452000161
1889,GPC,2023-07-11,-159677.03319599872
1890,GPC,2023-07-12,-86685.9366950003
1891,GPC,2023-07-13,419660.963876
1892,GPC,2023-07-14,-101947.41897099934
